session,trial,staircase,letter,response,correct,alpha1,alpha2
1,1,2,L,D,False,0.15,0.15
1,1,3,G,G,True,0.16,0.15
1,2,2,K,K,True,0.16,0.15
1,2,3,L,L,True,0.16,0.15
1,3,2,G,G,True,0.16,0.15
1,3,3,A,A,True,0.15,0.15
1,4,2,A,A,True,0.15,0.14
1,4,3,L,F,False,0.15,0.14
1,5,2,H,H,True,0.15,0.15
1,5,3,J,J,True,0.14,0.15
1,6,2,K,K,True,0.14,0.15
1,6,3,S,S,True,0.14,0.15
1,7,2,S,S,True,0.14,0.15
1,7,3,K,K,True,0.13,0.15
1,8,2,J,J,True,0.13,0.14
1,8,3,F,F,True,0.13,0.14
1,9,2,S,S,True,0.13,0.14
1,9,3,A,A,True,0.12,0.14
1,10,2,S,S,True,0.12,0.14
1,10,3,F,F,True,0.12,0.14
1,11,2,A,A,True,0.12,0.13
1,11,3,K,K,True,0.11,0.13
1,12,2,D,D,True,0.11,0.13
1,12,3,S,S,True,0.11,0.13
1,13,2,J,F,False,0.11,0.13
1,13,3,D,D,True,0.12,0.13
1,14,2,F,K,False,0.12,0.12
1,14,3,K,K,True,0.13,0.12
1,15,2,S,S,True,0.13,0.12
1,15,3,J,J,True,0.13,0.12
1,16,2,G,G,True,0.13,0.12
1,16,3,A,A,True,0.12,0.12
1,17,2,H,G,False,0.12,0.11
1,17,3,G,G,True,0.13,0.11
1,18,2,F,F,True,0.13,0.11
1,18,3,L,D,False,0.13,0.11
1,19,2,J,G,False,0.13,0.12
1,19,3,H,H,True,0.14,0.12
1,20,2,G,G,True,0.14,0.12
1,20,3,F,F,True,0.14,0.12
1,21,2,J,J,True,0.14,0.12
1,21,3,A,A,True,0.13,0.12
1,22,2,J,J,True,0.13,0.11
1,22,3,L,L,True,0.13,0.11
1,23,2,A,A,True,0.13,0.11
1,23,3,F,F,True,0.12,0.11
1,24,2,D,D,True,0.12,0.11
1,24,3,J,J,True,0.12,0.11
1,25,2,H,F,False,0.12,0.1
1,25,3,J,J,True,0.13,0.1
2,1,2,L,L,True,0.13,0.1
2,1,3,D,S,False,0.13,0.1
2,2,2,S,S,True,0.13,0.11
2,2,3,H,H,True,0.12,0.11
